,catid,ra_obj,dec_obj,ra_ifu,dec_ifu,r_petro,r_auto,z_tonry,z_spec,m_r,r_e,mu_within_1re,mu_1re,mu_2re,ellip,pa,mstar,g_i,a_g,surv_sami,bad_class
5143,485505,216.11356738,-1.80288695,216.11356738,-1.80288695,15.906,15.923,0.08468,0.08379,-22.09,3.59,20.5,22.08,23.63,0.0905,5.0700073,10.99,1.29,0.176,8,0
5144,289102,181.14191145,1.73821018,181.14191145,1.73821018,15.017,15.026,0.02369,0.02221,-20.08,6.46,20.44,22.02,23.58,0.2867,111.6,10.14,1.11,0.081,8,0
5145,9321,185.91284125,0.72581438,185.91284125,0.72581438,16.495,16.659,0.07537,0.07412,-21.13,3.25,21.26,22.84,24.4,0.2123,105.57,10.78,1.49,0.111,3,3
5146,601248,138.97646295,0.23868486,138.97646295,0.23868486,16.23,16.228,0.07138,0.07024,-21.39,2.8,20.07,21.65,23.2,0.2115,17.54,10.68,1.22,0.098,3,0
5147,383051,139.67265705,2.02517114,139.67265705,2.02517114,16.027,16.028,0.08826,0.0871,-22.1,5.58,20.68,22.26,23.81,0.5442,77.20001,10.91,1.18,0.116,8,0
5148,296927,214.01775381,1.45822235,214.01775381,1.45822235,15.137,15.081,0.05488,0.05399,-21.94,7.28,20.96,22.54,24.09,0.2191,140.15,10.93,1.23,0.138,8,0
5149,584015,177.88109546,-0.05101028,177.88109546,-0.05101028,15.022,15.021,0.0485,0.04724,-21.7,5.73,20.42,22.0,23.55,0.224,89.82001,10.72,1.06,0.108,8,0
5150,6974,175.15250456,0.82469276,175.15250456,0.82469276,16.476,16.45,0.07509,0.07379,-21.27,4.55,21.08,22.66,24.21,0.3907,68.29,10.64,1.23,0.081,3,0
5151,47170,211.56955873,-0.71382298,211.56955873,-0.71382298,19.563,19.583,0.02394,0.0229,-15.46,1.23,21.79,23.37,24.92,0.174,101.81999,8.74,2.0,0.174,8,6
5152,54555,178.65107102,-0.4160995,178.65107102,-0.4160995,16.528,16.416,0.10952,0.10819,-22.25,4.41,21.32,22.9,24.45,0.1581,93.54001,11.11,1.41,0.09,4,0
5153,610396,180.0492761,0.39769832,180.0492761,0.39769832,16.84,16.842,0.08791,0.08661,-21.29,3.38,20.78,22.37,23.92,0.3812,20.429993,10.69,1.34,0.113,3,0
5154,318608,211.62810644,1.97466142,211.62810644,1.97466142,15.748,15.64,0.07431,0.07337,-22.05,1.04,17.04,18.62,20.17,0.4841,73.32001,10.73,0.96,0.137,3,0
5155,279283,136.53916587,0.9733223,136.53916587,0.9733223,17.181,16.516,0.10141,0.10027,-22.01,2.06,20.44,22.02,23.58,0.1937,155.97,11.18,1.46,0.134,4,1
5156,178950,182.56762383,-1.99302066,182.56762383,-1.99302066,14.518,14.495,0.035,0.03377,-21.48,10.52,21.08,22.66,24.21,0.1975,2.8600006,10.76,1.2,0.082,8,0
5157,144673,181.09223651,-1.36758159,181.09223651,-1.36758159,16.691,16.709,0.08471,0.08342,-21.29,1.7,19.61,21.19,22.75,0.1165,16.700005,10.53,1.04,0.082,3,0
5158,381206,131.69182644,1.830811,131.69182644,1.830811,14.468,14.265,0.05155,0.05052,-22.6,15.84,21.97,23.55,25.11,0.1509,75.06,11.22,1.24,0.162,8,0
5159,71100,183.11291284,0.16512682,183.11291284,0.16512682,16.064,16.049,0.08374,0.08246,-21.9,2.21,19.48,21.07,22.62,0.1346,112.18,10.51,0.77,0.097,3,0
5160,536570,132.19579745,-0.01151144,132.19579745,-0.01151144,16.658,16.59,0.09754,0.09645,-21.8,2.5,20.3,21.89,23.44,0.1234,57.429993,10.93,1.39,0.119,4,0
5161,98439,178.08336051,0.87118351,178.08336051,0.87118351,17.986,15.05,0.06061,0.05934,-22.22,45.38,25.84,27.42,28.98,0.5382,8.839996,11.63,1.94,0.099,8,1
5162,301937,135.65324572,1.32021912,135.65324572,1.32021912,15.872,15.857,0.0946,0.09348,-22.42,4.93,20.79,22.38,23.93,0.2975,73.979996,11.04,1.2,0.196,8,0
5163,91988,214.45774912,0.51093625,214.45774912,0.51093625,14.619,14.506,0.053,0.05212,-22.43,6.27,19.93,21.51,23.06,0.3235,90.37,11.14,1.23,0.138,8,0
5164,561274,183.43375678,-0.50040992,183.43375678,-0.50040992,16.101,16.13,0.0833,0.08202,-21.86,3.69,20.61,22.2,23.75,0.1682,3.7200012,10.85,1.23,0.073,3,0
5165,381219,131.70335373,1.80824085,131.70335373,1.80824085,16.325,16.336,0.05077,0.04974,-20.48,3.75,20.58,22.17,23.72,0.361,26.839996,10.32,1.19,0.157,8,0
5166,600973,138.11366903,0.30372017,138.11366903,0.30372017,16.263,16.174,0.05515,0.05403,-20.83,2.1,19.14,20.73,22.28,0.4341,132.76,10.38,1.1,0.101,8,0
5167,601325,139.39644704,0.32514407,139.39644704,0.32514407,16.15,16.076,0.0559,0.05477,-20.97,4.01,20.65,22.24,23.79,0.2528,74.22,10.62,1.31,0.165,8,0
5168,239289,217.16726937,1.60908384,217.16726937,1.60908384,16.625,16.655,0.08723,0.08637,-21.45,2.74,20.34,21.93,23.48,0.2566,170.20999,10.73,1.3,0.122,3,0
5169,41180,184.53027125,-0.74739265,184.53027125,-0.74739265,17.218,17.189,0.08571,0.08444,-20.84,1.81,20.06,21.65,23.21,0.3112,129.15,10.47,1.26,0.117,3,0
5170,272995,181.66410599,1.28424347,181.66410599,1.28424347,14.939,14.944,0.02003,0.01804,-19.78,14.49,21.52,23.11,24.66,0.5402,137.08,10.01,1.08,0.105,8,0
5171,178541,180.75530364,-1.91402722,180.75530364,-1.91402722,15.652,15.65,0.07172,0.07044,-21.97,8.19,21.28,22.87,24.42,0.448,47.369995,10.88,1.19,0.092,3,0
5172,517329,131.74843719,2.57031239,131.74843719,2.57031239,19.229,18.567,0.03072,0.02971,-17.39,33.83,25.82,27.41,28.96,0.7197,7.5,9.28,1.2,0.166,8,1
5173,622662,134.45025588,0.77814522,134.45025588,0.77814522,16.035,15.971,0.07286,0.07177,-21.7,1.7,18.59,20.19,21.74,0.3587,14.610001,10.63,0.96,0.155,3,0
5174,91961,214.30354659333332,0.5332617933333333,214.30396326,0.53367846,15.854,15.674,0.07828,0.07737,-22.17,4.4,20.64,22.23,23.78,0.1489,34.22,11.03,1.29,0.132,8,5
5175,205020,140.37272684,-0.26887538,140.37272684,-0.26887538,15.029,15.009,0.02675,0.02572,-20.36,3.61,19.33,20.93,22.48,0.2802,57.78,10.31,1.19,0.112,8,0
5176,508005,215.42531796,-1.68734274,215.42531796,-1.68734274,15.701,15.554,0.10235,0.10144,-22.93,7.29,21.43,23.02,24.57,0.2851,167.38,11.37,1.38,0.187,4,0
5177,14522,211.96412641,0.74940494,211.96412641,0.74940494,16.352,16.327,0.08391,0.08296,-21.67,3.26,20.68,22.28,23.83,0.0776,127.28,10.82,1.29,0.131,3,0
5178,185862,182.06527657,-1.4602249,182.06527657,-1.4602249,19.058,18.898,0.0366,0.03537,-17.21,27.24,25.5,27.09,28.64,0.6528,104.75,8.67,0.68,0.085,3,1
5179,388559,140.59181542,2.58717675,140.59181542,2.58717675,16.855,16.811,0.08796,0.08679,-21.29,2.36,20.32,21.91,23.46,0.3133,16.059998,10.61,1.22,0.179,3,3
5180,618908,217.36520338,0.37674537,217.36520338,0.37674537,17.26,17.271,0.08783,0.08697,-20.82,2.67,21.0,22.59,24.14,0.2051,103.86,10.38,1.16,0.144,3,0
5181,143313,175.37309964,-1.2715469,175.37309964,-1.2715469,16.859,16.582,0.04651,0.04524,-20.05,19.96,23.82,25.42,26.97,0.334,42.929993,10.17,1.14,0.071,8,1
5182,598947,129.55214677,0.41641069,129.55214677,0.41641069,16.413,16.313,0.07814,0.07711,-21.54,3.32,20.55,22.15,23.7,0.238,16.910004,10.83,1.35,0.159,3,0
5183,79756,222.93266742,0.06284048,222.93266742,0.06284048,16.562,16.513,0.10033,0.09956,-21.93,3.29,20.78,22.38,23.93,0.1628,98.7,10.92,1.33,0.17,4,0
5184,508678,217.89080818,-1.4896492,217.89080818,-1.4896492,17.687,17.631,0.09215,0.09129,-20.58,1.74,20.15,21.75,23.3,0.441,175.2,10.34,1.25,0.162,3,0
5185,593734,217.62993683,-0.20561589,217.62993683,-0.20561589,15.615,15.532,0.10493,0.10406,-23.01,9.19,21.87,23.46,25.02,0.1747,20.910004,11.34,1.31,0.175,4,0
5186,144497,180.3771941,-1.43612296,180.3771941,-1.43612296,17.308,17.288,0.03664,0.0354,-18.78,1.4,19.76,21.36,22.91,0.1173,111.229996,9.28,0.69,0.119,8,0
5187,185451,180.28319849,-1.61002429,180.28319849,-1.61002429,16.724,16.683,0.10929,0.10796,-21.95,4.77,21.46,23.05,24.61,0.3111,68.0,10.91,1.31,0.11,4,0
5188,186012,182.69417448,-1.56899615,182.69417448,-1.56899615,16.555,16.501,0.10206,0.10076,-22.0,7.47,21.94,23.54,25.09,0.1341,110.51,11.03,1.42,0.076,4,0
5189,23104,180.37659238,1.19410368,180.37659238,1.19410368,16.141,16.11,0.07965,0.07837,-21.73,3.2,19.9,21.5,23.05,0.3625,101.479996,10.73,1.09,0.084,3,1
5190,319397,214.35212616,1.9621318,214.35212616,1.9621318,15.883,15.873,0.05345,0.05257,-21.08,4.15,20.43,22.03,23.58,0.2976,52.319992,10.52,1.15,0.149,8,0
5191,100105,185.61714209,0.88099946,185.61714209,0.88099946,16.145,16.105,0.0994,0.09812,-22.32,4.0,20.37,21.97,23.53,0.4302,7.3399963,11.07,1.32,0.085,4,0
5192,39149,175.44764444,-0.77463219,175.44764444,-0.77463219,16.853,16.913,0.09475,0.09342,-21.36,4.45,21.36,22.96,24.51,0.3619,145.99,10.57,1.13,0.079,3,0
5193,376097,132.03493449,1.35794045,132.03493449,1.35794045,15.729,15.569,0.06873,0.06768,-21.91,5.09,20.59,22.19,23.75,0.3826,37.639984,10.92,1.26,0.138,8,0
5194,619066,217.86379525,0.25512835,217.86379525,0.25512835,15.38,15.332,0.05533,0.0545,-21.69,7.72,21.17,22.77,24.32,0.2931,111.55,10.83,1.22,0.143,8,0
5195,47348,212.3949246,-0.81995148,212.3949246,-0.81995148,17.194,17.196,0.08382,0.08287,-20.8,2.0,20.57,22.17,23.72,0.0344,64.880005,10.45,1.25,0.189,3,0
5196,610397,180.06982227,0.40507645,180.06982227,0.40507645,15.752,15.763,0.0787,0.07741,-22.1,11.5,21.55,23.16,24.71,0.6567,123.619995,10.9,1.14,0.115,3,0
5197,373237,140.06504413,1.28882374,140.06504413,1.28882374,15.002,14.961,0.01842,0.01749,-19.58,10.62,21.56,23.16,24.71,0.1855,75.899994,9.96,1.12,0.104,8,0
5198,177665,177.5542845,-1.97185673,177.5542845,-1.97185673,16.481,16.413,0.08492,0.08361,-21.61,1.51,18.78,20.38,21.93,0.3309,57.419983,10.63,1.05,0.081,3,0
5199,372447,135.88748608,1.20883324,135.88748608,1.20883324,17.264,17.368,0.05906,0.05797,-19.78,1.2,20.12,21.72,23.27,0.1045,107.259995,9.85,0.97,0.17,3,3
5200,289117,181.1302672,1.71197433,181.1302672,1.71197433,16.788,16.707,0.07922,0.07794,-21.18,2.39,20.11,21.72,23.27,0.2579,139.82999,10.62,1.28,0.077,3,0
5201,509875,223.2149255,-1.47946703,223.2149255,-1.47946703,18.918,16.81,0.0753,0.07455,-20.96,33.45,25.55,27.15,28.7,0.655,29.959991,10.73,1.5,0.197,3,0
5202,534758,174.93342183,-1.02954752,174.93342183,-1.02954752,15.44,15.47,0.07937,0.07806,-22.42,4.04,20.15,21.75,23.31,0.2152,79.39,11.19,1.38,0.075,8,0
5203,376066,131.83975487,1.37989754,131.83975487,1.37989754,16.517,16.466,0.09593,0.09485,-21.87,2.99,20.52,22.12,23.67,0.1662,91.78,10.95,1.39,0.152,4,0
5204,93807,222.50903232,0.57878033,222.50903232,0.57878033,14.999,14.997,0.04118,0.04044,-21.35,4.07,19.79,21.4,22.95,0.0895,7.75,10.66,1.16,0.172,8,0
5205,592272,212.37443889,-0.1575726,212.37443889,-0.1575726,16.29,16.289,0.0945,0.09354,-22.0,2.46,19.78,21.38,22.93,0.2899,69.490005,10.85,1.17,0.154,3,0
5206,62172,211.63595093,-0.29391433,211.63595093,-0.29391433,16.718,16.755,0.11349,0.11251,-21.95,8.14,22.6,24.21,25.76,0.282,103.78,10.93,1.35,0.169,4,0
5207,54200,177.16656597,-0.26592811,177.16656597,-0.26592811,16.936,16.921,0.04862,0.04736,-19.77,2.59,20.43,22.03,23.59,0.2811,148.8,9.86,0.96,0.095,3,0
5208,228219,216.60727009,1.26770483,216.60727009,1.26770483,17.0,16.438,0.05619,0.05534,-20.67,9.11,21.74,23.35,24.9,0.7085,57.58,10.71,1.54,0.111,8,1
5209,618932,217.41479193,0.3676446,217.41479193,0.3676446,16.76,16.817,0.05922,0.05838,-20.34,19.77,24.11,25.72,27.27,0.3134,25.649994,10.25,1.17,0.145,8,0
5210,136312,174.54891457,-1.71280768,174.54891457,-1.71280768,17.115,16.923,0.07836,0.07705,-20.92,1.59,19.74,21.35,22.9,0.1543,16.810005,10.52,1.28,0.094,3,0
5211,220499,181.85849619,1.5455943,181.85849619,1.5455943,16.261,15.769,0.0491,0.04786,-21.04,3.75,20.41,22.02,23.57,0.4046,82.100006,10.69,1.26,0.101,8,0
5212,238350,214.09509666,1.59117526,214.09509666,1.59117526,14.794,14.76,0.05471,0.05382,-22.26,11.91,21.59,23.2,24.76,0.2177,163.48,11.09,1.26,0.142,8,0
5213,569057,217.42176393,-0.52999975,217.42176393,-0.52999975,17.148,17.139,0.08644,0.08558,-20.94,2.86,21.21,22.82,24.37,0.0327,101.31,10.54,1.3,0.163,3,0
5214,214250,129.54078778,0.46444018,129.54078778,0.46444018,14.879,14.694,0.07888,0.07785,-23.18,8.29,21.16,22.77,24.32,0.0428,9.729996,11.52,1.4,0.156,8,0
5215,545924,221.8230228,-0.97600951,221.8230228,-0.97600951,18.538,18.52,0.03544,0.03469,-17.44,3.44,22.45,24.06,25.61,0.3869,166.76999,8.69,0.63,0.187,3,0
5216,39039,174.85655929,-0.81990261,174.85655929,-0.81990261,19.001,15.509,0.03014,0.02889,-20.11,6.77,24.07,25.68,27.23,0.2913,118.25001,10.95,1.94,0.05,8,1
5217,238458,214.34860454,1.64469621,214.34860454,1.64469621,15.238,15.081,0.07843,0.07753,-22.78,6.69,20.92,22.53,24.08,0.0787,49.51999,11.28,1.3,0.158,8,0
5218,14814,212.93156902,0.72074359,212.93156902,0.72074359,17.709,14.967,0.02584,0.02492,-20.32,4.51,22.54,24.15,25.7,0.2959,99.259995,10.02,0.82,0.134,8,3
5219,184042,174.66401689,-1.53717485,174.66401689,-1.53717485,15.105,14.985,0.07815,0.07684,-22.83,6.05,20.56,22.17,23.72,0.0963,3.3600006,11.38,1.38,0.081,8,0
5220,402853,177.62808406,1.98329476,177.62808406,1.98329476,16.568,16.505,0.02201,0.02032,-18.44,2.32,19.72,21.34,22.89,0.3519,145.47,9.49,1.11,0.093,8,0
5221,65214,222.17002482,-0.21367695,222.17002482,-0.21367695,16.818,16.781,0.07606,0.07529,-21.02,2.1,19.41,21.03,22.58,0.5712,166.19,10.54,1.24,0.164,3,0
5222,23082,180.21030428,1.15764677,180.21030428,1.15764677,15.809,15.688,0.07983,0.07855,-22.21,3.05,19.85,21.47,23.02,0.087,110.74,11.08,1.34,0.084,8,0
5223,272285,178.70360148,1.31555674,178.70360148,1.31555674,16.519,16.456,0.09093,0.08963,-21.72,4.28,20.93,22.55,24.1,0.3644,48.33,10.82,1.26,0.071,3,0
5224,386406,132.01731376,2.2193891,132.01731376,2.2193891,16.142,16.171,0.0778,0.07674,-21.65,3.35,20.68,22.29,23.84,0.0522,163.89,10.75,1.2,0.128,3,0
5225,298549,220.27584778,1.40569134,220.27584778,1.40569134,16.591,16.563,0.0853,0.08449,-21.49,5.3,21.72,23.34,24.89,0.1516,77.72,10.72,1.25,0.139,3,0
5226,380712,129.5839822,1.72561112,129.5839822,1.72561112,17.136,16.996,0.07528,0.07426,-20.73,3.53,21.52,23.13,24.68,0.0736,79.45001,10.37,1.16,0.228,3,0
5227,136604,175.87350877,-1.74166461,175.87350877,-1.74166461,15.941,15.719,0.10739,0.10605,-22.9,7.45,21.4,23.01,24.57,0.2604,123.0,11.35,1.4,0.067,4,0
5228,544049,213.81953087,-0.99218382,213.81953087,-0.99218382,16.94,16.934,0.08176,0.08084,-20.99,2.49,20.56,22.18,23.73,0.1986,108.79,10.44,1.14,0.159,3,0
5229,585584,183.51649501,-0.06964999,183.51649501,-0.06964999,14.944,14.926,0.02261,0.02099,-20.07,6.96,19.79,21.41,22.96,0.6378,53.329987,10.09,1.05,0.073,8,0
5230,594961,222.74883337,-0.0375051,222.74883337,-0.0375051,13.792,13.438,0.04363,0.04289,-23.06,123.21,23.77,25.39,26.94,0.5312,55.23001,11.44,1.26,0.175,8,1
5231,492478,216.8374562,-1.48177609,216.8374562,-1.48177609,18.968,18.905,0.03115,0.03032,-23.33,2.3,22.29,23.91,25.46,0.2558,24.54,9.27,2.35,0.188,8,6
5232,138569,183.15554101,-1.73577395,183.15554101,-1.73577395,16.769,16.679,0.07808,0.07681,-21.15,2.65,20.36,21.98,23.53,0.2461,14.410004,10.58,1.23,0.08,3,0
5233,40572,182.07998306,-0.6609372,182.07998306,-0.6609372,15.807,15.891,0.11342,0.1121,-22.87,11.12,22.25,23.88,25.43,0.2872,53.26001,11.36,1.43,0.082,4,0
5234,204771,139.33377184,-0.41142738,139.33377184,-0.41142738,16.183,16.103,0.10407,0.10289,-22.42,3.57,20.68,22.3,23.85,0.0354,82.31,11.13,1.35,0.13,4,0
5235,505313,219.19913261,-1.9312935,219.19913261,-1.9312935,16.045,16.046,0.05565,0.05484,-21.0,3.03,19.86,21.48,23.03,0.3301,8.98999,10.53,1.21,0.157,8,0
5236,386928,134.59175023,2.34444759,134.59175023,2.34444759,17.475,16.305,0.11212,0.111,-22.41,98.46,25.63,27.26,28.81,0.4726,44.020004,11.3,1.44,0.136,4,1
5237,536235,181.21979186,-0.98748129,181.21979186,-0.98748129,15.682,15.63,0.08316,0.08187,-22.35,10.53,21.87,23.5,25.05,0.3859,5.9600067,11.1,1.29,0.077,8,0
5238,8953,184.44472068,0.64200147,184.44472068,0.64200147,16.447,16.256,0.08336,0.08209,-21.73,2.36,19.98,21.61,23.16,0.0436,93.97,10.84,1.29,0.079,3,0
5239,536031,180.15134025,-0.97902577,180.15134025,-0.97902577,16.103,15.993,0.06164,0.06037,-21.26,3.15,19.85,21.47,23.02,0.3715,39.270004,10.61,1.18,0.095,3,0
5240,417639,132.50937587,2.28553793,132.50937587,2.28553793,16.297,16.228,0.10808,0.10699,-22.4,4.77,21.24,22.87,24.42,0.0912,162.54001,11.12,1.36,0.116,4,0
5241,592808,214.07897011,-0.19451325,214.07897011,-0.19451325,17.262,17.144,0.08479,0.08387,-20.88,2.88,20.92,22.55,24.1,0.3126,48.800003,10.34,1.07,0.149,3,1
5242,296835,213.60587148,1.47309954,213.60587148,1.47309954,15.923,15.912,0.05444,0.05354,-21.08,3.22,19.87,21.49,23.04,0.3477,70.67999,10.56,1.2,0.163,8,0
5243,346888,135.3791797,2.07050116,135.3791797,2.07050116,16.271,15.999,0.05788,0.0568,-21.11,3.72,20.87,22.5,24.05,0.1013,123.97,10.59,1.21,0.207,8,0
5244,31079,178.36218912,-1.13567911,178.36218912,-1.13567911,15.952,15.965,0.0821,0.0808,-21.97,6.81,21.12,22.75,24.3,0.5098,74.19,10.81,1.1,0.091,3,0
5245,105419,211.71103504,0.85178405,211.71103504,0.85178405,16.958,16.003,0.04705,0.04613,-20.62,3.04,20.44,22.07,23.62,0.3537,75.25,10.24,0.99,0.156,8,0
5246,144051,178.87771862,-1.26141078,178.87771862,-1.26141078,14.579,14.412,0.02115,0.01929,-20.4,4.89,19.32,20.95,22.5,0.31,15.98999,10.16,0.96,0.099,8,0
5247,271385,174.11702391,1.30648916,174.11702391,1.30648916,15.864,15.848,0.07574,0.07444,-21.93,5.84,20.89,22.53,24.07,0.4188,171.16,10.96,1.32,0.087,8,0
5248,250472,214.82210422,1.96894369,214.82210422,1.96894369,17.205,17.155,0.08385,0.08295,-20.84,2.83,20.75,22.38,23.93,0.3946,148.2,10.49,1.29,0.126,3,0
5249,568545,215.49597208,-0.59034798,215.49597208,-0.59034798,16.717,16.57,0.05204,0.05117,-20.33,1.4,18.62,20.25,21.8,0.4842,152.31,10.38,1.34,0.192,8,0
5250,301555,134.35370442,1.175189,134.35370442,1.175189,17.141,17.056,0.07181,0.07073,-20.57,2.14,20.41,22.04,23.59,0.19,69.84,10.32,1.19,0.186,3,0
5251,78492,217.44013497,0.15840783,217.44013497,0.15840783,17.654,17.62,0.09008,0.08922,-20.58,2.06,20.05,21.69,23.24,0.6134,127.71,10.44,1.37,0.149,3,0
5252,544104,214.10163028,-0.93570979,214.10163028,-0.93570979,17.009,16.992,0.0775,0.07659,-20.81,1.87,19.91,21.54,23.09,0.245,116.939995,10.49,1.29,0.172,3,1
5253,622485,133.59887466,0.64043443,133.59887466,0.64043443,16.337,16.242,0.1106,0.10948,-22.45,2.8,20.21,21.85,23.4,0.1605,80.630005,11.17,1.4,0.191,4,0
5254,347396,137.57902207,2.18959931,137.57902207,2.18959931,16.067,15.987,0.09798,0.09683,-22.39,4.44,20.74,22.37,23.92,0.3646,173.19,11.12,1.34,0.118,4,0
5255,561769,184.79011569,-0.61606794,184.79011569,-0.61606794,18.916,18.665,0.05527,0.05404,-18.34,37.34,27.01,28.65,30.19,0.2167,74.88,9.54,1.25,0.112,3,1
5256,289424,182.24006815,1.80073761,182.24006815,1.80073761,16.249,16.266,0.07925,0.07798,-21.53,4.6,20.85,22.48,24.03,0.484,146.45,10.33,0.68,0.099,3,0
5257,287613,174.0155607,1.7640037,174.0155607,1.7640037,19.699,19.706,0.03697,0.03572,-16.26,1.07,21.15,22.78,24.33,0.4246,149.51999,9.01,2.1,0.101,8,6
5258,536454,182.39681085,-0.91247515,182.39681085,-0.91247515,14.994,14.932,0.06115,0.05989,-22.32,6.69,20.6,22.24,23.78,0.1776,156.1,11.08,1.23,0.07,8,0
5259,79075,219.98178759,0.19245376,219.98178759,0.19245376,16.927,16.894,0.07224,0.07143,-20.74,2.39,20.52,22.16,23.71,0.1271,83.2,10.35,1.13,0.174,3,0
5260,512552,219.24040527,-1.06678093,219.24040527,-1.06678093,16.669,16.552,0.07308,0.07226,-21.12,3.2,20.66,22.29,23.84,0.2659,83.610016,10.61,1.27,0.147,3,0
5261,492762,218.3129896,-1.35544478,218.3129896,-1.35544478,16.021,15.975,0.09402,0.09316,-22.25,1.29,18.3,19.94,21.49,0.155,47.839996,10.81,0.92,0.159,3,0
5262,297087,214.60897844,1.35607525,214.60897844,1.35607525,16.437,16.453,0.08396,0.08306,-21.51,6.6,21.64,23.28,24.83,0.4098,83.79999,10.45,0.86,0.149,3,0
5263,548835,129.38250453,-0.4617983,129.38250453,-0.4617983,16.314,16.244,0.07988,0.07885,-21.63,3.41,20.59,22.23,23.78,0.1825,158.28,10.81,1.29,0.136,3,0
5264,422219,129.91255469,2.57408382,129.91255469,2.57408382,15.348,15.294,0.11395,0.11289,-23.47,13.32,22.44,24.08,25.62,0.0943,39.069992,11.57,1.4,0.126,4,0
5265,387029,135.00812456,2.37734444,135.00812456,2.37734444,16.492,16.426,0.07297,0.07188,-21.25,5.77,21.51,23.15,24.7,0.3866,177.59,10.66,1.25,0.161,3,1
5266,599879,132.92089276,0.41210944,132.92089276,0.41210944,17.563,17.372,0.05247,0.05142,-19.5,0.96,19.01,20.65,22.2,0.1912,147.01,9.57,0.73,0.129,3,0
5267,609246,174.5575213,0.35279687,174.5575213,0.35279687,16.032,15.94,0.09853,0.0972,-22.42,3.64,20.38,22.02,23.57,0.1472,56.539993,11.07,1.25,0.075,4,0
5268,177670,177.44305466,-1.997081,177.44305466,-1.997081,17.183,17.243,0.08461,0.0833,-20.78,4.02,21.86,23.5,25.05,0.0819,141.13,10.46,1.27,0.082,3,0
5269,297194,214.98657663,1.37106258,214.98657663,1.37106258,16.478,16.444,0.10309,0.10218,-22.06,4.55,21.02,22.66,24.21,0.3767,152.41,10.99,1.34,0.138,4,0
5270,617515,211.95421502,0.30396339,211.95421502,0.30396339,16.819,16.809,0.11436,0.11338,-21.97,4.7,21.67,23.31,24.86,0.2624,80.100006,10.91,1.32,0.165,4,0
5271,107277,219.32231163,0.90015058,219.32231163,0.90015058,16.526,16.449,0.07965,0.07883,-21.44,3.14,20.1,21.74,23.29,0.4675,76.82001,10.74,1.29,0.149,3,1
5272,376679,134.64993531,1.53042167,134.64993531,1.53042167,15.821,15.769,0.10789,0.10677,-22.81,5.81,21.35,23.0,24.55,0.3931,95.50001,11.09,1.06,0.183,4,0
5273,186507,184.86536039,-1.53265338,184.86536039,-1.53265338,16.877,16.9,0.08858,0.08731,-21.24,4.79,21.58,23.22,24.77,0.3217,36.449997,10.63,1.28,0.094,3,0
5274,278759,133.64067505,0.91877752,133.64067505,0.91877752,17.31,17.073,0.10787,0.10676,-21.57,4.19,21.96,23.6,25.15,0.0611,47.78,10.94,1.51,0.215,4,1
5275,381207,131.68919723,1.82157611,131.68919723,1.82157611,16.097,15.844,0.05231,0.05128,-21.05,5.15,21.06,22.71,24.26,0.303,141.06999,10.61,1.26,0.162,8,0
5276,298086,218.25104446,1.35961706,218.25104446,1.35961706,16.572,16.547,0.11394,0.11308,-22.2,5.21,21.63,23.28,24.83,0.2343,116.1,10.95,1.26,0.165,4,0
5277,535230,176.98044074,-0.84213846,176.98044074,-0.84213846,16.316,16.32,0.07891,0.07761,-21.53,4.2,20.8,22.45,24.0,0.3305,71.03,10.66,1.15,0.088,3,0
5278,197555,135.80276273,-0.75293044,135.80276273,-0.75293044,15.057,15.019,0.04943,0.04834,-21.74,13.14,21.8,23.45,25.0,0.3909,154.51001,10.77,1.12,0.106,8,0
5279,609966,178.0015756,0.25793278,178.0015756,0.25793278,16.96,16.875,0.08251,0.08121,-21.11,2.37,20.15,21.8,23.35,0.3335,156.59,10.56,1.24,0.076,3,0
5280,559250,176.36075931,-0.45320984,176.36075931,-0.45320984,16.278,16.289,0.09349,0.09217,-21.98,4.39,21.12,22.77,24.32,0.0918,0.13000488,10.96,1.33,0.083,8,0
5281,177423,176.68466821,-1.89475423,176.68466821,-1.89475423,15.029,14.949,0.02876,0.02751,-20.58,12.48,21.53,23.19,24.73,0.4122,84.29001,10.39,1.18,0.074,8,0
5282,460379,211.94662364,-1.71637209,211.94662364,-1.71637209,16.315,16.267,0.11461,0.11363,-22.48,3.92,20.76,22.42,23.97,0.2866,15.01001,11.04,1.23,0.222,4,0
5283,238500,214.4985581,1.70716045,214.4985581,1.70716045,16.903,16.894,0.05498,0.0541,-20.12,1.62,19.65,21.3,22.85,0.1543,23.020004,10.18,1.19,0.139,8,0
5284,297616,216.50896059,1.47362044,216.50896059,1.47362044,16.529,16.475,0.0867,0.08583,-21.61,3.85,20.76,22.42,23.96,0.336,56.22,10.79,1.29,0.123,3,0
5285,228614,217.9608707,1.07684825,217.9608707,1.07684825,17.179,16.996,0.07902,0.07818,-20.88,0.7,17.89,19.54,21.09,0.3251,22.310005,10.49,1.26,0.14,3,0
5286,371932,133.50345864,0.98291723,133.50345864,0.98291723,17.504,17.169,0.0529,0.05184,-19.81,55.75,25.47,27.12,28.67,0.6334,35.940002,10.06,1.08,0.199,8,1
5287,97770,174.43995002,0.99049657,174.43995002,0.99049657,15.626,15.691,0.10137,0.10004,-22.77,9.57,21.88,23.54,25.08,0.2445,174.75,11.29,1.36,0.107,4,0
